date,eurusd,usdjpy,gbpusd,nzdusd,gbpjpy,eurgbp,eurcad,eursek,eurchf,eurhuf,usdcny,usdhkd,usdsgd,usdinr,usdmxn,usdphp,usdidr,usdthb,usdmyr,usdzar,usdrub
2009-08-21,1.4320902824401855,94.37000274658205,1.6501106023788452,0.6827803254127502,155.6199951171875,0.8680999875068665,1.5473999977111816,10.079299926757812,1.5161999464035034,267.8699951171875,6.821499824523926,7.750500202178955,1.4381999969482422,48.43299865722656,12.824999809265137,48.07500076293945,9986.0,33.792999267578125,3.514400005340576,7.801700115203857,31.638500213623047
2009-08-24,1.4293065071105957,94.38999938964844,1.640796780586243,0.6852130889892578,154.8000030517578,0.8711000084877014,1.5398999452590942,10.076700210571287,1.5176000595092771,267.6700134277344,6.821499824523926,7.74970006942749,1.4428999423980713,48.40900039672852,12.89900016784668,47.970001220703125,10006.0,33.86399841308594,3.457900047302246,7.820499897003174,31.40800094604492
2009-08-25,1.4284082651138306,93.9000015258789,1.6315875053405762,0.6832000613212585,153.2100067138672,0.8752999901771545,1.5528000593185425,10.09340000152588,1.517300009727478,266.4700012207031,6.821700096130371,7.749800205230713,1.4436999559402466,48.67300033569336,13.011500358581545,47.970001220703125,10011.0,33.94300079345703,3.52810001373291,7.811999797821045,32.404300689697266
2009-08-26,1.4236294031143188,94.08000183105467,1.6229023933410645,0.6805961728096008,152.63999938964844,0.8772000074386597,1.562800049781799,10.157699584960938,1.5216000080108645,268.4200134277344,6.821400165557861,7.750199794769287,1.4456000328063965,48.77399826049805,13.145999908447266,48.5,10046.0,33.801998138427734,3.5199999809265137,7.855500221252441,32.404300689697266
2009-08-27,1.4372979402542114,93.62999725341795,1.629274845123291,0.6882786154747009,152.50599670410156,0.8820000290870667,1.5618000030517578,10.196000099182127,1.5190000534057615,269.2200012207031,6.821800231933594,7.750800132751465,1.4414000511169434,48.88899993896485,13.233099937438965,47.970001220703125,10048.0,33.58000183105469,3.5064001083374023,7.760600090026855,32.404300689697266
2009-08-28,1.4359976053237915,93.55999755859376,1.6262013912200928,0.6852130889892578,152.86000061035156,0.8788999915122986,1.5604000091552734,10.156800270080566,1.5155999660491943,270.7300109863281,6.821199893951416,7.750899791717529,1.441499948501587,48.52799987792969,13.229999542236328,48.90999984741211,10006.0,33.823001861572266,3.518699884414673,7.752399921417236,31.0009994506836
2009-08-31,1.434267520904541,92.87000274658205,1.629195213317871,0.6859180927276611,151.27999877929688,0.880299985408783,1.5680999755859375,10.19480037689209,1.5176000595092771,272.25,6.821199893951416,7.75029993057251,1.4413000345230105,48.75,13.352800369262695,47.970001220703125,10101.0,33.84199905395508,3.5216000080108643,7.766300201416016,32.404300689697266
2009-09-01,1.4212015867233276,92.70700073242188,1.6129032373428345,0.6755843758583069,149.46099853515625,0.8809999823570251,1.5679999589920044,10.34220027923584,1.5152000188827517,276.6300048828125,6.820400238037109,7.750500202178955,1.444499969482422,48.80799865722656,13.621999740600586,47.970001220703125,10124.0,33.874000549316406,3.5309998989105225,7.87939977645874,32.404300689697266
2009-09-02,1.4274091720581057,92.20899963378906,1.6276041269302368,0.6746272444725037,150.05099487304688,0.876800000667572,1.5757999420166016,10.30780029296875,1.5132999420166016,275.45001220703125,6.820799827575684,7.750500202178955,1.4421000480651855,48.891998291015625,13.637800216674805,47.970001220703125,10090.0,33.823001861572266,3.532999992370605,7.793099880218506,32.404300689697266
2009-09-03,1.4256386756896973,92.68699645996094,1.632759690284729,0.6791171431541443,151.3000030517578,0.8727999925613403,1.571300029754639,10.302000045776367,1.514299988746643,274.0799865722656,6.820700168609619,7.750500202178955,1.4402999877929688,48.83300018310547,13.525699615478516,48.54999923706055,10133.0,33.9010009765625,3.530400037765503,7.645999908447266,32.404300689697266
2009-09-04,1.4294085502624512,92.97000122070312,1.639209866523743,0.6885156035423279,152.41000366210938,0.8720999956130981,1.551300048828125,10.237199783325195,1.5154000520706177,272.5799865722656,6.820499897003174,7.75,1.4383000135421753,48.81800079345703,13.31999969482422,48.59999847412109,10110.0,33.83700180053711,3.518899917602539,7.595900058746338,31.605600357055664
2009-09-07,1.4331985712051392,92.91999816894533,1.6339869499206543,0.6922810673713684,151.82000732421875,0.8770999908447266,1.5454000234603882,10.203100204467772,1.5192999839782717,271.6400146484375,6.820300102233887,7.749800205230713,1.4335999488830566,48.56800079345703,13.357000350952148,48.54999923706055,10083.0,33.88999938964844,3.513400077819824,7.576700210571289,32.404300689697266
2009-09-08,1.4504104852676392,92.30999755859376,1.6519368886947632,0.6977880001068115,152.47999572753906,0.8777999877929688,1.562999963760376,10.198599815368652,1.5163999795913696,270.1600036621094,6.817599773406982,7.75,1.4256999492645264,48.45000076293945,13.340999603271484,48.25,9880.7001953125,33.8120002746582,3.497400045394897,7.499899864196777,32.404300689697266
2009-09-09,1.4547992944717407,92.12999725341795,1.653411865234375,0.6979827880859375,152.2899932861328,0.879800021648407,1.5698000192642212,10.195300102233888,1.5152000188827517,270.8299865722656,6.81820011138916,7.75,1.4242000579833984,48.43999862670898,13.428500175476074,48.25,9916.099609375,33.86899948120117,3.5,7.535099983215332,32.404300689697266
2009-09-10,1.4581297636032104,91.68699645996094,1.665611743927002,0.7031854391098022,152.70599365234375,0.8752999901771545,1.571300029754639,10.19260025024414,1.5139000415802002,271.45001220703125,6.819399833679199,7.749899864196777,1.4240000247955322,48.57400131225586,13.343000411987305,48.25,9893.0,33.7869987487793,3.4874000549316406,7.553899765014648,30.822799682617188
2009-09-11,1.4580022096633911,90.66000366210938,1.6681123971939087,0.7046223282814026,151.0500030517578,0.8743000030517578,1.5708999633789062,10.21310043334961,1.513399958610535,272.5299987792969,6.817299842834473,7.74970006942749,1.4213000535964966,48.39400100708008,13.321000099182127,48.09999847412109,9894.0,33.742000579833984,3.4911000728607178,7.411900043487549,30.82229995727539
2009-09-14,1.4643217325210571,90.87000274658205,1.6609915494918823,0.7015082240104675,150.8800048828125,0.8813999891281128,1.5845999717712402,10.201800346374512,1.5118000507354736,272.9599914550781,6.818699836730957,7.75,1.4220000505447388,48.63600158691406,13.352999687194824,48.25,9850.7998046875,33.80500030517578,3.497600078582764,7.447299957275391,32.404300689697266
2009-09-15,1.4670931100845337,90.89800262451172,1.6496477127075195,0.7056167125701904,149.8800048828125,0.8895000219345093,1.573300004005432,10.181699752807615,1.5164999961853027,270.5199890136719,6.818999767303467,7.749800205230713,1.4185999631881714,48.47100067138672,13.301400184631348,48.25,9833.2998046875,33.220001220703125,3.434499979019165,7.355199813842773,30.81999969482422
2009-09-16,1.47119402885437,91.0199966430664,1.6479893922805786,0.7137758731842041,149.94000244140625,0.8925999999046326,1.569000005722046,10.095000267028809,1.518100023269653,269.5599975585937,6.817399978637695,7.749499797821045,1.4110000133514404,48.14599990844727,13.185099601745604,47.81999969482422,9697.7998046875,33.51499938964844,3.4755001068115234,7.293799877166748,32.404300689697266
2009-09-17,1.4732965230941772,91.20600128173828,1.6438175439834597,0.7101768255233765,149.8300018310547,0.8962000012397766,1.569700002670288,10.123299598693848,1.5157999992370603,270.9200134277344,6.816599845886231,7.749899864196777,1.414199948310852,48.02000045776367,13.26990032196045,47.59999847412109,9459.0,33.492000579833984,3.415899991989136,7.384500026702881,30.31399917602539
2009-09-18,1.4716053009033203,91.2699966430664,1.6271010637283323,0.7095217704772949,148.50999450683594,0.9041000008583068,1.569499969482422,10.114500045776367,1.5130000114440918,265.9599914550781,6.8180999755859375,7.749100208282471,1.4153000116348269,48.03799819946289,13.239999771118164,47.59999847412109,9688.7001953125,33.1609992980957,3.424799919128418,7.428800106048584,30.23699951171875
2009-09-21,1.468407154083252,92.0260009765625,1.6220073699951172,0.7141836881637573,149.24000549316406,0.9052000045776368,1.5822999477386477,10.118900299072266,1.5152000188827517,270.8900146484375,6.818900108337402,7.750199794769287,1.4169000387191772,47.9900016784668,13.378700256347656,47.59999847412109,9719.400390625,33.11800003051758,3.4195001125335693,7.449100017547607,30.374000549316406
2009-09-22,1.4811961650848389,90.70999908447266,1.638404130935669,0.7283851504325867,148.61000061035156,0.9039000272750854,1.5810999870300293,10.066499710083008,1.513800024986267,270.94000244140625,6.816999912261963,7.749800205230713,1.409999966621399,48.053001403808594,13.337599754333496,47.59999847412109,9679.2998046875,33.400001525878906,3.47379994392395,7.35830020904541,32.404300689697266
2009-09-23,1.4726022481918335,91.3270034790039,1.6351090669631958,0.7190106511116028,149.3000030517578,0.9003000259399414,1.5835000276565552,10.105199813842772,1.5123000144958496,271.20001220703125,6.816100120544434,7.75029993057251,1.4148999452590942,47.95100021362305,13.371000289916992,47.59999847412109,9641.5,33.37099838256836,3.468800067901612,7.42549991607666,30.045000076293945
2009-09-24,1.4650940895080566,90.822998046875,1.5937016010284424,0.7130124568939209,144.83799743652344,0.9182999730110168,1.5973999500274658,10.154800415039062,1.5083999633789062,270.8699951171875,6.816800117492676,7.749899864196777,1.420300006866455,47.90800094604492,13.508500099182127,47.14500045776367,9690.5,33.48699951171875,3.47160005569458,7.484099864959717,29.52199935913086
2009-09-25,1.4684934616088867,89.80999755859375,1.5976994037628174,0.7173087000846863,143.44000244140625,0.9193000197410583,1.593999981880188,10.143500328063965,1.508999943733215,269.0299987792969,6.818900108337402,7.749499797821045,1.413699984550476,47.9379997253418,13.55430030822754,47.095001220703125,9671.0,33.07500076293945,3.419100046157837,7.398799896240234,30.12299919128418
2009-09-28,1.462159276008606,89.86199951171875,1.588739037513733,0.7178235650062561,142.74000549316406,0.9203000068664552,1.586899995803833,10.199999809265137,1.5096999406814575,269.45001220703125,6.81820011138916,7.749599933624268,1.4178999662399292,47.74599838256836,13.533499717712402,47.47499847412109,9705.2998046875,33.06999969482422,3.483599901199341,7.406300067901611,30.10099983215332
2009-09-29,1.4591723680496216,90.22100067138672,1.5971124172210691,0.7172057628631592,144.02000427246094,0.913699984550476,1.5820000171661377,10.217399597167969,1.511199951171875,270.0,6.817599773406982,7.749599933624268,1.4183000326156616,48.06800079345703,13.529000282287598,47.29499816894531,9680.7001953125,32.96500015258789,3.4230000972747803,7.403600215911865,30.07999992370605
2009-09-30,1.465502142906189,89.87000274658203,1.6002048254013062,0.7233796119689941,143.79400634765625,0.9156000018119812,1.565400004386902,10.18570041656494,1.5159000158309937,269.0,6.816400051116943,7.749800205230713,1.408400058746338,47.810001373291016,13.506699562072754,47.54999923706055,9622.5,33.23500061035156,3.452699899673462,7.507900238037109,30.047700881958008
2009-10-01,1.4515894651412964,89.5469970703125,1.5902043581008911,0.7136231064796448,142.36099243164062,0.913100004196167,1.5744999647140503,10.224900245666504,1.5135999917984009,270.6300048828125,6.816500186920166,7.749599933624268,1.4155999422073364,47.73799896240234,13.755800247192385,47.13800048828125,9729.0,32.99800109863281,3.4179000854492188,7.682600021362305,30.10700035095215
2009-10-02,1.4590020179748535,89.61000061035156,1.5879064798355105,0.7171028852462769,142.2899932861328,0.9186000227928162,1.5815000534057615,10.268500328063965,1.5091999769210815,267.6099853515625,6.816500186920166,7.74940013885498,1.4133000373840332,47.62799835205078,13.626700401306152,45.96799850463867,9540.0,33.292999267578125,3.4744999408721924,7.648200035095215,29.40900039672852
2009-10-05,1.465996265411377,89.62000274658203,1.5949472188949585,0.7299802899360657,142.8800048828125,0.919099986553192,1.5680999755859375,10.252599716186523,1.5119999647140503,266.7099914550781,6.816400051116943,7.749899864196777,1.4075000286102295,47.40800094604492,13.610400199890137,46.57500076293945,9577.7001953125,33.22600173950195,3.454900026321411,7.460599899291992,29.999000549316406
